Source File,Line,File Name,Response
Profile_files.csv,475,C:\e_drive\.temp\twc-radix-data/profiles/2978\28157,Profile [Radix: 2978 / NS: 2842] found but no company assigned to it
Profile_files.csv,476,C:\e_drive\.temp\twc-radix-data/profiles/3568\28163,Profile [Radix: 3568 / NS: 3440] found but no company assigned to it
Profile_files.csv,477,C:\e_drive\.temp\twc-radix-data/profiles/3568\28164,Profile [Radix: 3568 / NS: 3440] found but no company assigned to it
Profile_files.csv,478,C:\e_drive\.temp\twc-radix-data/profiles/820\28165,Profile [Radix: 820 / NS: 826] found but no company assigned to it
Profile_files.csv,479,C:\e_drive\.temp\twc-radix-data/profiles/820\28166,Profile [Radix: 820 / NS: 826] found but no company assigned to it
Profile_files.csv,480,C:\e_drive\.temp\twc-radix-data/profiles/4194\28173,Profile [Radix: 4194 / NS: 4053] found but no company assigned to it
Profile_files.csv,481,C:\e_drive\.temp\twc-radix-data/profiles/4194\28174,Profile [Radix: 4194 / NS: 4053] found but no company assigned to it
Profile_files.csv,482,C:\e_drive\.temp\twc-radix-data/profiles/4138\28175,Profile [Radix: 4138 / NS: 4000] found but no company assigned to it
Profile_files.csv,483,C:\e_drive\.temp\twc-radix-data/profiles/4138\28176,Profile [Radix: 4138 / NS: 4000] found but no company assigned to it
Profile_files.csv,484,C:\e_drive\.temp\twc-radix-data/profiles/4139\28177,Profile [Radix: 4139 / NS: 4001] found but no company assigned to it
Profile_files.csv,485,C:\e_drive\.temp\twc-radix-data/profiles/4304\28178,Profile [Radix: 4304 / NS: 4048] found but no company assigned to it
Profile_files.csv,486,C:\e_drive\.temp\twc-radix-data/profiles/4304\28179,Profile [Radix: 4304 / NS: 4048] found but no company assigned to it
Profile_files.csv,487,C:\e_drive\.temp\twc-radix-data/profiles/218\28180,Profile [Radix: 218 / NS: 222] found but no company assigned to it
Profile_files.csv,488,C:\e_drive\.temp\twc-radix-data/profiles/218\28181,Profile [Radix: 218 / NS: 222] found but no company assigned to it
Profile_files.csv,489,C:\e_drive\.temp\twc-radix-data/profiles/26\28182,Profile [Radix: 26 / NS: 26] found but no company assigned to it
Profile_files.csv,490,C:\e_drive\.temp\twc-radix-data/profiles/4304\28187,Profile [Radix: 4304 / NS: 4048] found but no company assigned to it
Profile_files.csv,491,C:\e_drive\.temp\twc-radix-data/profiles/1974\28190,Profile [Radix: 1974 / NS: 1908] found but no company assigned to it
Profile_files.csv,492,C:\e_drive\.temp\twc-radix-data/profiles/1974\28191,Profile [Radix: 1974 / NS: 1908] found but no company assigned to it
Profile_files.csv,493,C:\e_drive\.temp\twc-radix-data/profiles/1974\28192,Profile [Radix: 1974 / NS: 1908] found but no company assigned to it
Profile_files.csv,494,C:\e_drive\.temp\twc-radix-data/profiles/3308\28212,Profile [Radix: 3308 / NS: 3164] found but no company assigned to it
Profile_files.csv,495,C:\e_drive\.temp\twc-radix-data/profiles/3908\28213,No Radif File record found for ID: 28213
Profile_files.csv,496,C:\e_drive\.temp\twc-radix-data/profiles/3269\28232,No Radif File record found for ID: 28232
Profile_files.csv,497,C:\e_drive\.temp\twc-radix-data/profiles/3761\28234,No Radif File record found for ID: 28234
Profile_files.csv,498,C:\e_drive\.temp\twc-radix-data/profiles/3761\28235,No Radif File record found for ID: 28235
Profile_files.csv,499,C:\e_drive\.temp\twc-radix-data/profiles/3766\28236,No Radif File record found for ID: 28236
Profile_files.csv,500,C:\e_drive\.temp\twc-radix-data/profiles/3766\28237,No Radif File record found for ID: 28237
Profile_files.csv,501,C:\e_drive\.temp\twc-radix-data/profiles/759\28238,No Radif File record found for ID: 28238
Profile_files.csv,502,C:\e_drive\.temp\twc-radix-data/profiles/118\28240,No Radif File record found for ID: 28240
Profile_files.csv,503,C:\e_drive\.temp\twc-radix-data/profiles/118\28241,No Radif File record found for ID: 28241
Profile_files.csv,504,C:\e_drive\.temp\twc-radix-data/profiles/4192\28251,No Radif File record found for ID: 28251
Profile_files.csv,505,C:\e_drive\.temp\twc-radix-data/profiles/4192\28252,No Radif File record found for ID: 28252
Profile_files.csv,506,C:\e_drive\.temp\twc-radix-data/profiles/4231\28254,No Radif File record found for ID: 28254
Profile_files.csv,507,C:\e_drive\.temp\twc-radix-data/profiles/1546\28255,No Radif File record found for ID: 28255
Profile_files.csv,508,C:\e_drive\.temp\twc-radix-data/profiles/1546\28256,No Radif File record found for ID: 28256
Profile_files.csv,509,C:\e_drive\.temp\twc-radix-data/profiles/3664\28257,No Radif File record found for ID: 28257
Profile_files.csv,510,C:\e_drive\.temp\twc-radix-data/profiles/3664\28258,No Radif File record found for ID: 28258
Profile_files.csv,511,C:\e_drive\.temp\twc-radix-data/profiles/500\28259,No Radif File record found for ID: 28259
Profile_files.csv,512,C:\e_drive\.temp\twc-radix-data/profiles/500\28260,No Radif File record found for ID: 28260
Profile_files.csv,513,C:\e_drive\.temp\twc-radix-data/profiles/500\28261,No Radif File record found for ID: 28261
Profile_files.csv,514,C:\e_drive\.temp\twc-radix-data/profiles/3480\28270,No Radif File record found for ID: 28270
Profile_files.csv,515,C:\e_drive\.temp\twc-radix-data/profiles/3480\28271,No Radif File record found for ID: 28271
Profile_files.csv,516,C:\e_drive\.temp\twc-radix-data/profiles/3586\28272,No Radif File record found for ID: 28272
Profile_files.csv,517,C:\e_drive\.temp\twc-radix-data/profiles/3586\28273,No Radif File record found for ID: 28273
Profile_files.csv,518,C:\e_drive\.temp\twc-radix-data/profiles/915\28278,No Radif File record found for ID: 28278
Profile_files.csv,519,C:\e_drive\.temp\twc-radix-data/profiles/915\28279,No Radif File record found for ID: 28279
Profile_files.csv,520,C:\e_drive\.temp\twc-radix-data/profiles/3269\28287,No Radif File record found for ID: 28287
Profile_files.csv,521,C:\e_drive\.temp\twc-radix-data/profiles/3269\28288,No Radif File record found for ID: 28288
Profile_files.csv,522,C:\e_drive\.temp\twc-radix-data/profiles/3269\28289,No Radif File record found for ID: 28289
Profile_files.csv,523,C:\e_drive\.temp\twc-radix-data/profiles/3927\28290,No Radif File record found for ID: 28290
Profile_files.csv,524,C:\e_drive\.temp\twc-radix-data/profiles/3927\28291,No Radif File record found for ID: 28291
Profile_files.csv,525,C:\e_drive\.temp\twc-radix-data/profiles/3927\28292,No Radif File record found for ID: 28292
Profile_files.csv,526,C:\e_drive\.temp\twc-radix-data/profiles/3077\28300,No Radif File record found for ID: 28300
Profile_files.csv,527,C:\e_drive\.temp\twc-radix-data/profiles/2858\28301,No Radif File record found for ID: 28301
Profile_files.csv,528,C:\e_drive\.temp\twc-radix-data/profiles/2580\28302,No Radif File record found for ID: 28302
Profile_files.csv,529,C:\e_drive\.temp\twc-radix-data/profiles/3733\28334,No Radif File record found for ID: 28334
Profile_files.csv,530,C:\e_drive\.temp\twc-radix-data/profiles/3733\28335,No Radif File record found for ID: 28335
Profile_files.csv,531,C:\e_drive\.temp\twc-radix-data/profiles/4313\28339,No Radif File record found for ID: 28339
Profile_files.csv,532,C:\e_drive\.temp\twc-radix-data/profiles/4313\28340,No Radif File record found for ID: 28340
Profile_files.csv,533,C:\e_drive\.temp\twc-radix-data/profiles/4248\28347,No Radif File record found for ID: 28347
Profile_files.csv,534,C:\e_drive\.temp\twc-radix-data/profiles/4248\28348,No Radif File record found for ID: 28348
Profile_files.csv,535,C:\e_drive\.temp\twc-radix-data/profiles/720\28350,No Radif File record found for ID: 28350
Profile_files.csv,536,C:\e_drive\.temp\twc-radix-data/profiles/720\28351,No Radif File record found for ID: 28351
Profile_files.csv,537,C:\e_drive\.temp\twc-radix-data/profiles/801\28352,No Radif File record found for ID: 28352
Profile_files.csv,538,C:\e_drive\.temp\twc-radix-data/profiles/801\28353,No Radif File record found for ID: 28353
Profile_files.csv,539,C:\e_drive\.temp\twc-radix-data/profiles/2087\28354,No Radif File record found for ID: 28354
Profile_files.csv,540,C:\e_drive\.temp\twc-radix-data/profiles/2087\28355,No Radif File record found for ID: 28355
Profile_files.csv,541,C:\e_drive\.temp\twc-radix-data/profiles/3987\28356,No Radif File record found for ID: 28356
Profile_files.csv,542,C:\e_drive\.temp\twc-radix-data/profiles/3987\28357,No Radif File record found for ID: 28357
Profile_files.csv,543,C:\e_drive\.temp\twc-radix-data/profiles/809\28358,No Radif File record found for ID: 28358
Profile_files.csv,544,C:\e_drive\.temp\twc-radix-data/profiles/809\28359,No Radif File record found for ID: 28359
Profile_files.csv,545,C:\e_drive\.temp\twc-radix-data/profiles/3578\28360,No Radif File record found for ID: 28360
Profile_files.csv,546,C:\e_drive\.temp\twc-radix-data/profiles/3578\28361,No Radif File record found for ID: 28361
Profile_files.csv,547,C:\e_drive\.temp\twc-radix-data/profiles/3804\28362,No Radif File record found for ID: 28362
Profile_files.csv,548,C:\e_drive\.temp\twc-radix-data/profiles/3804\28363,No Radif File record found for ID: 28363
Profile_files.csv,549,C:\e_drive\.temp\twc-radix-data/profiles/2289\28364,No Radif File record found for ID: 28364
Profile_files.csv,550,C:\e_drive\.temp\twc-radix-data/profiles/2289\28365,No Radif File record found for ID: 28365
Profile_files.csv,551,C:\e_drive\.temp\twc-radix-data/profiles/3908\28366,No Radif File record found for ID: 28366
Profile_files.csv,552,C:\e_drive\.temp\twc-radix-data/profiles/774\28367,No Radif File record found for ID: 28367
Profile_files.csv,553,C:\e_drive\.temp\twc-radix-data/profiles/774\28368,No Radif File record found for ID: 28368
Profile_files.csv,554,C:\e_drive\.temp\twc-radix-data/profiles/4316\28371,No Radif File record found for ID: 28371
Profile_files.csv,555,C:\e_drive\.temp\twc-radix-data/profiles/4316\28372,No Radif File record found for ID: 28372
Profile_files.csv,556,C:\e_drive\.temp\twc-radix-data/profiles/2904\28403,No Radif File record found for ID: 28403
Profile_files.csv,557,C:\e_drive\.temp\twc-radix-data/profiles/2904\28404,No Radif File record found for ID: 28404
Profile_files.csv,558,C:\e_drive\.temp\twc-radix-data/profiles/1548\28405,No Radif File record found for ID: 28405
Profile_files.csv,559,C:\e_drive\.temp\twc-radix-data/profiles/1548\28406,No Radif File record found for ID: 28406
Profile_files.csv,560,C:\e_drive\.temp\twc-radix-data/profiles/3546\28424,No Radif File record found for ID: 28424
Profile_files.csv,561,C:\e_drive\.temp\twc-radix-data/profiles/3546\28425,No Radif File record found for ID: 28425
Profile_files.csv,562,C:\e_drive\.temp\twc-radix-data/profiles/4320\28449,No Radif File record found for ID: 28449
Profile_files.csv,563,C:\e_drive\.temp\twc-radix-data/profiles/4208\28457,No Radif File record found for ID: 28457
Profile_files.csv,564,C:\e_drive\.temp\twc-radix-data/profiles/4208\28458,No Radif File record found for ID: 28458
Profile_files.csv,565,C:\e_drive\.temp\twc-radix-data/profiles/3624\28466,No Radif File record found for ID: 28466
Profile_files.csv,566,C:\e_drive\.temp\twc-radix-data/profiles/2575\28485,No Radif File record found for ID: 28485
Profile_files.csv,567,C:\e_drive\.temp\twc-radix-data/profiles/2575\28486,No Radif File record found for ID: 28486
Profile_files.csv,568,C:\e_drive\.temp\twc-radix-data/profiles/4224\28492,No Radif File record found for ID: 28492
Profile_files.csv,569,C:\e_drive\.temp\twc-radix-data/profiles/4224\28493,No Radif File record found for ID: 28493
Profile_files.csv,570,C:\e_drive\.temp\twc-radix-data/profiles/4240\28494,No Radif File record found for ID: 28494
Profile_files.csv,571,C:\e_drive\.temp\twc-radix-data/profiles/4240\28495,No Radif File record found for ID: 28495
Profile_files.csv,572,C:\e_drive\.temp\twc-radix-data/profiles/4239\28496,No Radif File record found for ID: 28496
Profile_files.csv,573,C:\e_drive\.temp\twc-radix-data/profiles/4239\28497,No Radif File record found for ID: 28497
Profile_files.csv,574,C:\e_drive\.temp\twc-radix-data/profiles/4240\28498,No Radif File record found for ID: 28498
Profile_files.csv,575,C:\e_drive\.temp\twc-radix-data/profiles/4243\28504,No Radif File record found for ID: 28504
Profile_files.csv,576,C:\e_drive\.temp\twc-radix-data/profiles/4243\28505,No Radif File record found for ID: 28505
Profile_files.csv,577,C:\e_drive\.temp\twc-radix-data/profiles/3135\28507,No Radif File record found for ID: 28507
Profile_files.csv,578,C:\e_drive\.temp\twc-radix-data/profiles/3954\28512,No Radif File record found for ID: 28512
Profile_files.csv,579,C:\e_drive\.temp\twc-radix-data/profiles/3954\28513,No Radif File record found for ID: 28513
Profile_files.csv,580,C:\e_drive\.temp\twc-radix-data/profiles/3953\28514,No Radif File record found for ID: 28514
Profile_files.csv,581,C:\e_drive\.temp\twc-radix-data/profiles/3953\28515,No Radif File record found for ID: 28515
Profile_files.csv,582,C:\e_drive\.temp\twc-radix-data/profiles/3953\28516,No Radif File record found for ID: 28516
Profile_files.csv,583,C:\e_drive\.temp\twc-radix-data/profiles/621\28524,No Radif File record found for ID: 28524
Profile_files.csv,584,C:\e_drive\.temp\twc-radix-data/profiles/621\28525,No Radif File record found for ID: 28525
Profile_files.csv,585,C:\e_drive\.temp\twc-radix-data/profiles/621\28526,No Radif File record found for ID: 28526
Profile_files.csv,586,C:\e_drive\.temp\twc-radix-data/profiles/621\28529,No Radif File record found for ID: 28529
Profile_files.csv,587,C:\e_drive\.temp\twc-radix-data/profiles/4189\28539,No Radif File record found for ID: 28539
Profile_files.csv,588,C:\e_drive\.temp\twc-radix-data/profiles/3986\28563,No Radif File record found for ID: 28563
Profile_files.csv,589,C:\e_drive\.temp\twc-radix-data/profiles/3986\28564,No Radif File record found for ID: 28564
Profile_files.csv,590,C:\e_drive\.temp\twc-radix-data/profiles/4031\28565,No Radif File record found for ID: 28565
Profile_files.csv,591,C:\e_drive\.temp\twc-radix-data/profiles/3907\28566,No Radif File record found for ID: 28566
Profile_files.csv,592,C:\e_drive\.temp\twc-radix-data/profiles/2858\28567,No Radif File record found for ID: 28567
Profile_files.csv,593,C:\e_drive\.temp\twc-radix-data/profiles/2858\28568,No Radif File record found for ID: 28568
Profile_files.csv,594,C:\e_drive\.temp\twc-radix-data/profiles/3895\28571,No Radif File record found for ID: 28571
Profile_files.csv,595,C:\e_drive\.temp\twc-radix-data/profiles/3895\28572,No Radif File record found for ID: 28572
Profile_files.csv,596,C:\e_drive\.temp\twc-radix-data/profiles/3907\28573,No Radif File record found for ID: 28573
Profile_files.csv,597,C:\e_drive\.temp\twc-radix-data/profiles/3907\28574,No Radif File record found for ID: 28574
Profile_files.csv,598,C:\e_drive\.temp\twc-radix-data/profiles/813\28575,No Radif File record found for ID: 28575
Profile_files.csv,599,C:\e_drive\.temp\twc-radix-data/profiles/813\28576,No Radif File record found for ID: 28576
Profile_files.csv,600,C:\e_drive\.temp\twc-radix-data/profiles/813\28578,No Radif File record found for ID: 28578
Profile_files.csv,601,C:\e_drive\.temp\twc-radix-data/profiles/3303\28581,No Radif File record found for ID: 28581
Profile_files.csv,602,C:\e_drive\.temp\twc-radix-data/profiles/4210\28584,No Radif File record found for ID: 28584
Profile_files.csv,603,C:\e_drive\.temp\twc-radix-data/profiles/4210\28585,No Radif File record found for ID: 28585
Profile_files.csv,604,C:\e_drive\.temp\twc-radix-data/profiles/3763\28586,No Radif File record found for ID: 28586
Profile_files.csv,605,C:\e_drive\.temp\twc-radix-data/profiles/3763\28587,No Radif File record found for ID: 28587
Profile_files.csv,606,C:\e_drive\.temp\twc-radix-data/profiles/2978\28617,No Radif File record found for ID: 28617
Profile_files.csv,607,C:\e_drive\.temp\twc-radix-data/profiles/88\28618,No Radif File record found for ID: 28618
Profile_files.csv,608,C:\e_drive\.temp\twc-radix-data/profiles/2941\28619,No Radif File record found for ID: 28619
Profile_files.csv,609,C:\e_drive\.temp\twc-radix-data/profiles/774\28620,No Radif File record found for ID: 28620
Profile_files.csv,610,C:\e_drive\.temp\twc-radix-data/profiles/2904\28621,No Radif File record found for ID: 28621
Profile_files.csv,611,C:\e_drive\.temp\twc-radix-data/profiles/239\28622,No Radif File record found for ID: 28622
Profile_files.csv,612,C:\e_drive\.temp\twc-radix-data/profiles/3122\28623,No Radif File record found for ID: 28623
Profile_files.csv,613,C:\e_drive\.temp\twc-radix-data/profiles/244\28624,No Radif File record found for ID: 28624
Profile_files.csv,614,C:\e_drive\.temp\twc-radix-data/profiles/3266\28628,No Radif File record found for ID: 28628
Profile_files.csv,615,C:\e_drive\.temp\twc-radix-data/profiles/3266\28629,No Radif File record found for ID: 28629
Profile_files.csv,616,C:\e_drive\.temp\twc-radix-data/profiles/3467\28632,No Radif File record found for ID: 28632
Profile_files.csv,617,C:\e_drive\.temp\twc-radix-data/profiles/3467\28633,No Radif File record found for ID: 28633
Profile_files.csv,618,C:\e_drive\.temp\twc-radix-data/profiles/100\28636,No Radif File record found for ID: 28636
Profile_files.csv,619,C:\e_drive\.temp\twc-radix-data/profiles/4242\28656,No Radif File record found for ID: 28656
Profile_files.csv,620,C:\e_drive\.temp\twc-radix-data/profiles/4242\28657,No Radif File record found for ID: 28657
Profile_files.csv,621,C:\e_drive\.temp\twc-radix-data/profiles/4092\28658,No Radif File record found for ID: 28658
Profile_files.csv,622,C:\e_drive\.temp\twc-radix-data/profiles/4092\28659,No Radif File record found for ID: 28659
Profile_files.csv,623,C:\e_drive\.temp\twc-radix-data/profiles/3850\28660,No Radif File record found for ID: 28660
Profile_files.csv,624,C:\e_drive\.temp\twc-radix-data/profiles/3850\28661,No Radif File record found for ID: 28661
Profile_files.csv,625,C:\e_drive\.temp\twc-radix-data/profiles/4057\28662,No Radif File record found for ID: 28662
Profile_files.csv,626,C:\e_drive\.temp\twc-radix-data/profiles/4057\28663,No Radif File record found for ID: 28663
Profile_files.csv,627,C:\e_drive\.temp\twc-radix-data/profiles/3984\28665,No Radif File record found for ID: 28665
Profile_files.csv,628,C:\e_drive\.temp\twc-radix-data/profiles/3133\28668,No Radif File record found for ID: 28668
Profile_files.csv,629,C:\e_drive\.temp\twc-radix-data/profiles/4196\28669,No Radif File record found for ID: 28669
Profile_files.csv,630,C:\e_drive\.temp\twc-radix-data/profiles/4196\28670,No Radif File record found for ID: 28670
Profile_files.csv,631,C:\e_drive\.temp\twc-radix-data/profiles/4282\28671,No Radif File record found for ID: 28671
Profile_files.csv,632,C:\e_drive\.temp\twc-radix-data/profiles/4282\28672,No Radif File record found for ID: 28672
Profile_files.csv,633,C:\e_drive\.temp\twc-radix-data/profiles/4195\28673,No Radif File record found for ID: 28673
Profile_files.csv,634,C:\e_drive\.temp\twc-radix-data/profiles/4195\28674,No Radif File record found for ID: 28674
Profile_files.csv,635,C:\e_drive\.temp\twc-radix-data/profiles/3053\28675,No Radif File record found for ID: 28675
Profile_files.csv,636,C:\e_drive\.temp\twc-radix-data/profiles/3053\28676,No Radif File record found for ID: 28676
Profile_files.csv,637,C:\e_drive\.temp\twc-radix-data/profiles/3053\28678,No Radif File record found for ID: 28678
Profile_files.csv,638,C:\e_drive\.temp\twc-radix-data/profiles/4304\28679,No Radif File record found for ID: 28679
Profile_files.csv,639,C:\e_drive\.temp\twc-radix-data/profiles/4327\28683,No Radif File record found for ID: 28683
Profile_files.csv,640,C:\e_drive\.temp\twc-radix-data/profiles/4327\28685,No Radif File record found for ID: 28685
Profile_files.csv,641,C:\e_drive\.temp\twc-radix-data/profiles/4327\28686,No Radif File record found for ID: 28686
Profile_files.csv,642,C:\e_drive\.temp\twc-radix-data/profiles/4328\28709,No Radif File record found for ID: 28709
Profile_files.csv,643,C:\e_drive\.temp\twc-radix-data/profiles/4328\28710,No Radif File record found for ID: 28710
Profile_files.csv,644,C:\e_drive\.temp\twc-radix-data/profiles/4328\28711,No Radif File record found for ID: 28711
Profile_files.csv,645,C:\e_drive\.temp\twc-radix-data/profiles/4144\28714,No Radif File record found for ID: 28714
Profile_files.csv,646,C:\e_drive\.temp\twc-radix-data/profiles/4144\28715,No Radif File record found for ID: 28715
Profile_files.csv,647,C:\e_drive\.temp\twc-radix-data/profiles/1865\28716,No Radif File record found for ID: 28716
Profile_files.csv,648,C:\e_drive\.temp\twc-radix-data/profiles/1865\28717,No Radif File record found for ID: 28717
Profile_files.csv,649,C:\e_drive\.temp\twc-radix-data/profiles/3115\28718,No Radif File record found for ID: 28718
Profile_files.csv,650,C:\e_drive\.temp\twc-radix-data/profiles/3115\28719,No Radif File record found for ID: 28719
Profile_files.csv,651,C:\e_drive\.temp\twc-radix-data/profiles/3044\28723,No Radif File record found for ID: 28723
Profile_files.csv,652,C:\e_drive\.temp\twc-radix-data/profiles/3044\28724,No Radif File record found for ID: 28724
Profile_files.csv,653,C:\e_drive\.temp\twc-radix-data/profiles/4024\28725,No Radif File record found for ID: 28725
Profile_files.csv,654,C:\e_drive\.temp\twc-radix-data/profiles/4024\28726,No Radif File record found for ID: 28726
Profile_files.csv,655,C:\e_drive\.temp\twc-radix-data/profiles/3515\28727,No Radif File record found for ID: 28727
Profile_files.csv,656,C:\e_drive\.temp\twc-radix-data/profiles/4252\28728,No Radif File record found for ID: 28728
Profile_files.csv,657,C:\e_drive\.temp\twc-radix-data/profiles/4252\28729,No Radif File record found for ID: 28729
Profile_files.csv,658,C:\e_drive\.temp\twc-radix-data/profiles/3908\28730,No Radif File record found for ID: 28730
Profile_files.csv,659,C:\e_drive\.temp\twc-radix-data/profiles/3908\28731,No Radif File record found for ID: 28731
Profile_files.csv,660,C:\e_drive\.temp\twc-radix-data/profiles/4283\28733,No Radif File record found for ID: 28733
Profile_files.csv,661,C:\e_drive\.temp\twc-radix-data/profiles/4283\28734,No Radif File record found for ID: 28734
Profile_files.csv,662,C:\e_drive\.temp\twc-radix-data/profiles/3040\28735,No Radif File record found for ID: 28735
Profile_files.csv,663,C:\e_drive\.temp\twc-radix-data/profiles/3040\28736,No Radif File record found for ID: 28736
Profile_files.csv,664,C:\e_drive\.temp\twc-radix-data/profiles/4031\28738,No Radif File record found for ID: 28738
Profile_files.csv,665,C:\e_drive\.temp\twc-radix-data/profiles/4031\28739,No Radif File record found for ID: 28739
Profile_files.csv,666,C:\e_drive\.temp\twc-radix-data/profiles/291\28740,No Radif File record found for ID: 28740
Profile_files.csv,667,C:\e_drive\.temp\twc-radix-data/profiles/291\28741,No Radif File record found for ID: 28741
Profile_files.csv,668,C:\e_drive\.temp\twc-radix-data/profiles/2497\28742,No Radif File record found for ID: 28742
Profile_files.csv,669,C:\e_drive\.temp\twc-radix-data/profiles/2497\28743,No Radif File record found for ID: 28743
Profile_files.csv,670,C:\e_drive\.temp\twc-radix-data/profiles/157\28744,No Radif File record found for ID: 28744
Profile_files.csv,671,C:\e_drive\.temp\twc-radix-data/profiles/157\28745,No Radif File record found for ID: 28745
Profile_files.csv,672,C:\e_drive\.temp\twc-radix-data/profiles/3853\28746,No Radif File record found for ID: 28746
Profile_files.csv,673,C:\e_drive\.temp\twc-radix-data/profiles/3853\28747,No Radif File record found for ID: 28747
Profile_files.csv,674,C:\e_drive\.temp\twc-radix-data/profiles/4058\28748,No Radif File record found for ID: 28748
Profile_files.csv,675,C:\e_drive\.temp\twc-radix-data/profiles/4058\28749,No Radif File record found for ID: 28749
Profile_files.csv,676,C:\e_drive\.temp\twc-radix-data/profiles/4033\28750,No Radif File record found for ID: 28750
Profile_files.csv,677,C:\e_drive\.temp\twc-radix-data/profiles/4033\28751,No Radif File record found for ID: 28751
Profile_files.csv,678,C:\e_drive\.temp\twc-radix-data/profiles/3841\28752,No Radif File record found for ID: 28752
Profile_files.csv,679,C:\e_drive\.temp\twc-radix-data/profiles/3841\28753,No Radif File record found for ID: 28753
Profile_files.csv,680,C:\e_drive\.temp\twc-radix-data/profiles/1536\28757,No Radif File record found for ID: 28757
Profile_files.csv,681,C:\e_drive\.temp\twc-radix-data/profiles/1536\28758,No Radif File record found for ID: 28758
Profile_files.csv,682,C:\e_drive\.temp\twc-radix-data/profiles/160\28759,No Radif File record found for ID: 28759
Profile_files.csv,683,C:\e_drive\.temp\twc-radix-data/profiles/160\28760,No Radif File record found for ID: 28760
Profile_files.csv,684,C:\e_drive\.temp\twc-radix-data/profiles/1985\28761,No Radif File record found for ID: 28761
Profile_files.csv,685,C:\e_drive\.temp\twc-radix-data/profiles/1985\28762,No Radif File record found for ID: 28762
Profile_files.csv,686,C:\e_drive\.temp\twc-radix-data/profiles/1548\28790,No Radif File record found for ID: 28790
Profile_files.csv,687,C:\e_drive\.temp\twc-radix-data/profiles/4330\28794,No Radif File record found for ID: 28794
Profile_files.csv,688,C:\e_drive\.temp\twc-radix-data/profiles/4330\28795,No Radif File record found for ID: 28795
Profile_files.csv,689,C:\e_drive\.temp\twc-radix-data/profiles/4330\28796,No Radif File record found for ID: 28796
Profile_files.csv,690,C:\e_drive\.temp\twc-radix-data/profiles/4330\28797,No Radif File record found for ID: 28797
Profile_files.csv,691,C:\e_drive\.temp\twc-radix-data/profiles/4328\28799,No Radif File record found for ID: 28799
Profile_files.csv,692,C:\e_drive\.temp\twc-radix-data/profiles/2698\28809,No Radif File record found for ID: 28809
Profile_files.csv,693,C:\e_drive\.temp\twc-radix-data/profiles/2698\28810,No Radif File record found for ID: 28810
Profile_files.csv,694,C:\e_drive\.temp\twc-radix-data/profiles/3271\28811,No Radif File record found for ID: 28811
Profile_files.csv,695,C:\e_drive\.temp\twc-radix-data/profiles/3271\28812,No Radif File record found for ID: 28812
Profile_files.csv,696,C:\e_drive\.temp\twc-radix-data/profiles/1873\28815,No Radif File record found for ID: 28815
Profile_files.csv,697,C:\e_drive\.temp\twc-radix-data/profiles/1873\28816,No Radif File record found for ID: 28816
Profile_files.csv,698,C:\e_drive\.temp\twc-radix-data/profiles/3294\28817,No Radif File record found for ID: 28817
Profile_files.csv,699,C:\e_drive\.temp\twc-radix-data/profiles/3294\28818,No Radif File record found for ID: 28818
Profile_files.csv,700,C:\e_drive\.temp\twc-radix-data/profiles/4084\28848,No Radif File record found for ID: 28848
Profile_files.csv,701,C:\e_drive\.temp\twc-radix-data/profiles/4084\28849,No Radif File record found for ID: 28849
Profile_files.csv,702,C:\e_drive\.temp\twc-radix-data/profiles/3258\28850,No Radif File record found for ID: 28850
Profile_files.csv,703,C:\e_drive\.temp\twc-radix-data/profiles/3358\28851,No Radif File record found for ID: 28851
Profile_files.csv,704,C:\e_drive\.temp\twc-radix-data/profiles/3284\28852,No Radif File record found for ID: 28852
Profile_files.csv,705,C:\e_drive\.temp\twc-radix-data/profiles/3284\28853,No Radif File record found for ID: 28853
Profile_files.csv,706,C:\e_drive\.temp\twc-radix-data/profiles/4015\28854,No Radif File record found for ID: 28854
Profile_files.csv,707,C:\e_drive\.temp\twc-radix-data/profiles/4015\28855,No Radif File record found for ID: 28855
Profile_files.csv,708,C:\e_drive\.temp\twc-radix-data/profiles/3854\28856,No Radif File record found for ID: 28856
Profile_files.csv,709,C:\e_drive\.temp\twc-radix-data/profiles/3854\28857,No Radif File record found for ID: 28857
Profile_files.csv,710,C:\e_drive\.temp\twc-radix-data/profiles/4092\28858,No Radif File record found for ID: 28858
Profile_files.csv,711,C:\e_drive\.temp\twc-radix-data/profiles/3284\28859,No Radif File record found for ID: 28859
Profile_files.csv,712,C:\e_drive\.temp\twc-radix-data/profiles/3284\28860,No Radif File record found for ID: 28860
Profile_files.csv,713,C:\e_drive\.temp\twc-radix-data/profiles/4333\28865,No Radif File record found for ID: 28865
Profile_files.csv,714,C:\e_drive\.temp\twc-radix-data/profiles/4333\28866,No Radif File record found for ID: 28866
Profile_files.csv,715,C:\e_drive\.temp\twc-radix-data/profiles/2397\28886,No Radif File record found for ID: 28886
Profile_files.csv,716,C:\e_drive\.temp\twc-radix-data/profiles/3133\28887,No Radif File record found for ID: 28887
Profile_files.csv,717,C:\e_drive\.temp\twc-radix-data/profiles/653\28888,No Radif File record found for ID: 28888
Profile_files.csv,718,C:\e_drive\.temp\twc-radix-data/profiles/457\28889,No Radif File record found for ID: 28889
Profile_files.csv,719,C:\e_drive\.temp\twc-radix-data/profiles/2409\28890,No Radif File record found for ID: 28890
